case_id,concept:name,concept:name_prefix,concept:name_k,concept:name_next,Resource,Resource_prefix,Resource_k,Resource_next
Case 2149,closed,assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket resolve-ticket closed,5,[END],Value_5,Value_2 Value_2 Value_2 Value_2 Value_2 Value_5,5,[END]
Case 2150,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_2
Case 2150,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_2,Value_1 Value_2,1,Value_2
Case 2150,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_2,Value_1 Value_2 Value_2,2,Value_5
Case 2150,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_2 Value_2 Value_5,3,[END]
Case 2151,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_2,Value_2,0,Value_2
Case 2151,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_2,Value_2 Value_2,1,Value_2
Case 2151,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_2,Value_2 Value_2 Value_2,2,Value_5
Case 2151,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_2 Value_2 Value_2 Value_5,3,[END]
Case 2152,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_1
Case 2152,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value_1,Value_1 Value_1,1,Value_1
Case 2152,wait,assign-seriousness take-in-charge-ticket wait,2,resolve-ticket,Value_1,Value_1 Value_1 Value_1,2,Value_1
Case 2152,resolve-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,closed,Value_1,Value_1 Value_1 Value_1 Value_1,3,Value_3
Case 2152,closed,assign-seriousness take-in-charge-ticket wait resolve-ticket closed,4,[END],Value_3,Value_1 Value_1 Value_1 Value_1 Value_3,4,[END]
Case 2153,insert-ticket,insert-ticket,0,assign-seriousness,Value_15,Value_15,0,Value_15
Case 2153,assign-seriousness,insert-ticket assign-seriousness,1,take-in-charge-ticket,Value_15,Value_15 Value_15,1,Value_15
Case 2153,take-in-charge-ticket,insert-ticket assign-seriousness take-in-charge-ticket,2,resolve-ticket,Value_15,Value_15 Value_15 Value_15,2,Value_2
Case 2153,resolve-ticket,insert-ticket assign-seriousness take-in-charge-ticket resolve-ticket,3,closed,Value_2,Value_15 Value_15 Value_15 Value_2,3,Value_5
Case 2153,closed,insert-ticket assign-seriousness take-in-charge-ticket resolve-ticket closed,4,[END],Value_5,Value_15 Value_15 Value_15 Value_2 Value_5,4,[END]
Case 2154,assign-seriousness,assign-seriousness,0,resolve-ticket,Value_1,Value_1,0,Value_9
Case 2154,resolve-ticket,assign-seriousness resolve-ticket,1,resolve-ticket,Value_9,Value_1 Value_9,1,Value_9
Case 2154,resolve-ticket,assign-seriousness resolve-ticket resolve-ticket,2,closed,Value_9,Value_1 Value_9 Value_9,2,Value_5
Case 2154,closed,assign-seriousness resolve-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_9 Value_9 Value_5,3,[END]
Case 2155,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_9,Value_9,0,Value_2
Case 2155,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_2,Value_9 Value_2,1,Value_2
Case 2155,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_2,Value_9 Value_2 Value_2,2,Value_5
Case 2155,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_9 Value_2 Value_2 Value_5,3,[END]
Case 2156,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_14,Value_14,0,Value_2
Case 2156,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_2,Value_14 Value_2,1,Value_2
Case 2156,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_2,Value_14 Value_2 Value_2,2,Value_3
Case 2156,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_3,Value_14 Value_2 Value_2 Value_3,3,[END]
Case 2157,assign-seriousness,assign-seriousness,0,resolve-ticket,Value_1,Value_1,0,Value_1
Case 2157,resolve-ticket,assign-seriousness resolve-ticket,1,resolve-ticket,Value_1,Value_1 Value_1,1,Value_1
Case 2157,resolve-ticket,assign-seriousness resolve-ticket resolve-ticket,2,closed,Value_1,Value_1 Value_1 Value_1,2,Value_3
Case 2157,closed,assign-seriousness resolve-ticket resolve-ticket closed,3,[END],Value_3,Value_1 Value_1 Value_1 Value_3,3,[END]
Case 2158,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_1
Case 2158,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_1,Value_1 Value_1,1,Value_1
Case 2158,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_1,Value_1 Value_1 Value_1,2,Value_5
Case 2158,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_1 Value_1 Value_5,3,[END]
Case 2159,insert-ticket,insert-ticket,0,assign-seriousness,Value_7,Value_7,0,Value_7
Case 2159,assign-seriousness,insert-ticket assign-seriousness,1,assign-seriousness,Value_7,Value_7 Value_7,1,Value_7
Case 2159,assign-seriousness,insert-ticket assign-seriousness assign-seriousness,2,assign-seriousness,Value_7,Value_7 Value_7 Value_7,2,Value_2
Case 2159,assign-seriousness,insert-ticket assign-seriousness assign-seriousness assign-seriousness,3,take-in-charge-ticket,Value_2,Value_7 Value_7 Value_7 Value_2,3,Value_16
Case 2159,take-in-charge-ticket,insert-ticket assign-seriousness assign-seriousness assign-seriousness take-in-charge-ticket,4,resolve-ticket,Value_16,Value_7 Value_7 Value_7 Value_2 Value_16,4,Value_16
Case 2159,resolve-ticket,insert-ticket assign-seriousness assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket,5,closed,Value_16,Value_7 Value_7 Value_7 Value_2 Value_16 Value_16,5,Value_5
Case 2159,closed,insert-ticket assign-seriousness assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket closed,6,[END],Value_5,Value_7 Value_7 Value_7 Value_2 Value_16 Value_16 Value_5,6,[END]
Case 2160,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_10
Case 2160,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_10,Value_1 Value_10,1,Value_10
Case 2160,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_10,Value_1 Value_10 Value_10,2,Value_5
Case 2160,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_10 Value_10 Value_5,3,[END]
Case 2161,assign-seriousness,assign-seriousness,0,assign-seriousness,Value_8,Value_8,0,Value_8
Case 2161,assign-seriousness,assign-seriousness assign-seriousness,1,take-in-charge-ticket,Value_8,Value_8 Value_8,1,Value_13
Case 2161,take-in-charge-ticket,assign-seriousness assign-seriousness take-in-charge-ticket,2,resolve-ticket,Value_13,Value_8 Value_8 Value_13,2,Value_13
Case 2161,resolve-ticket,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket,3,closed,Value_13,Value_8 Value_8 Value_13 Value_13,3,Value_5
Case 2161,closed,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket closed,4,[END],Value_5,Value_8 Value_8 Value_13 Value_13 Value_5,4,[END]
Case 2162,assign-seriousness,assign-seriousness,0,wait,Value_9,Value_9,0,Value_6
Case 2162,wait,assign-seriousness wait,1,wait,Value_6,Value_9 Value_6,1,Value_6
Case 2162,wait,assign-seriousness wait wait,2,take-in-charge-ticket,Value_6,Value_9 Value_6 Value_6,2,Value_6
Case 2162,take-in-charge-ticket,assign-seriousness wait wait take-in-charge-ticket,3,resolve-ticket,Value_6,Value_9 Value_6 Value_6 Value_6,3,Value_6
Case 2162,resolve-ticket,assign-seriousness wait wait take-in-charge-ticket resolve-ticket,4,closed,Value_6,Value_9 Value_6 Value_6 Value_6 Value_6,4,Value_5
Case 2162,closed,assign-seriousness wait wait take-in-charge-ticket resolve-ticket closed,5,[END],Value_5,Value_9 Value_6 Value_6 Value_6 Value_6 Value_5,5,[END]
Case 2163,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_2
Case 2163,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value_2,Value_1 Value_2,1,Value_1
Case 2163,wait,assign-seriousness take-in-charge-ticket wait,2,resolve-ticket,Value_1,Value_1 Value_2 Value_1,2,Value_1
Case 2163,resolve-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,closed,Value_1,Value_1 Value_2 Value_1 Value_1,3,Value_3
Case 2163,closed,assign-seriousness take-in-charge-ticket wait resolve-ticket closed,4,[END],Value_3,Value_1 Value_2 Value_1 Value_1 Value_3,4,[END]
Case 2164,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_4,Value_4,0,Value_13
Case 2164,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_13,Value_4 Value_13,1,Value_13
Case 2164,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_13,Value_4 Value_13 Value_13,2,Value_5
Case 2164,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_4 Value_13 Value_13 Value_5,3,[END]
Case 2165,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_2,Value_2,0,Value_2
Case 2165,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_2,Value_2 Value_2,1,Value_2
Case 2165,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_2,Value_2 Value_2 Value_2,2,Value_5
Case 2165,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_2 Value_2 Value_2 Value_5,3,[END]
Case 2166,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_13,Value_13,0,Value_2
Case 2166,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_2,Value_13 Value_2,1,Value_2
Case 2166,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_2,Value_13 Value_2 Value_2,2,Value_5
Case 2166,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_13 Value_2 Value_2 Value_5,3,[END]
Case 2167,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_1
Case 2167,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_1,Value_1 Value_1,1,Value_13
Case 2167,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_13,Value_1 Value_1 Value_13,2,Value_3
Case 2167,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_3,Value_1 Value_1 Value_13 Value_3,3,[END]
Case 2168,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_9
Case 2168,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value_9,Value_1 Value_9,1,Value_9
Case 2168,wait,assign-seriousness take-in-charge-ticket wait,2,wait,Value_9,Value_1 Value_9 Value_9,2,Value_9
Case 2168,wait,assign-seriousness take-in-charge-ticket wait wait,3,resolve-ticket,Value_9,Value_1 Value_9 Value_9 Value_9,3,Value_9
Case 2168,resolve-ticket,assign-seriousness take-in-charge-ticket wait wait resolve-ticket,4,closed,Value_9,Value_1 Value_9 Value_9 Value_9 Value_9,4,Value_3
Case 2168,closed,assign-seriousness take-in-charge-ticket wait wait resolve-ticket closed,5,[END],Value_3,Value_1 Value_9 Value_9 Value_9 Value_9 Value_3,5,[END]
Case 2169,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_7,Value_7,0,Value_16
Case 2169,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_16,Value_7 Value_16,1,Value_16
Case 2169,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_16,Value_7 Value_16 Value_16,2,Value_5
Case 2169,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_7 Value_16 Value_16 Value_5,3,[END]
Case 2170,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_9
Case 2170,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value_9,Value_1 Value_9,1,Value_9
Case 2170,wait,assign-seriousness take-in-charge-ticket wait,2,resolve-ticket,Value_9,Value_1 Value_9 Value_9,2,Value_9
Case 2170,resolve-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,closed,Value_9,Value_1 Value_9 Value_9 Value_9,3,Value_5
Case 2170,closed,assign-seriousness take-in-charge-ticket wait resolve-ticket closed,4,[END],Value_5,Value_1 Value_9 Value_9 Value_9 Value_5,4,[END]
Case 2171,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_1
Case 2171,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_1,Value_1 Value_1,1,Value_1
Case 2171,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_1,Value_1 Value_1 Value_1,2,Value_5
Case 2171,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_1 Value_1 Value_5,3,[END]
Case 2172,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_2
Case 2172,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_2,Value_1 Value_2,1,Value_4
Case 2172,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_4,Value_1 Value_2 Value_4,2,Value_3
Case 2172,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_3,Value_1 Value_2 Value_4 Value_3,3,[END]
Case 2173,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_2,Value_2,0,Value_16
Case 2173,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value_16,Value_2 Value_16,1,Value_16
Case 2173,wait,assign-seriousness take-in-charge-ticket wait,2,take-in-charge-ticket,Value_16,Value_2 Value_16 Value_16,2,Value_16
Case 2173,take-in-charge-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,resolve-ticket,Value_16,Value_2 Value_16 Value_16 Value_16,3,Value_16
Case 2173,resolve-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,closed,Value_16,Value_2 Value_16 Value_16 Value_16 Value_16,4,Value_5
Case 2173,closed,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,5,[END],Value_5,Value_2 Value_16 Value_16 Value_16 Value_16 Value_5,5,[END]
Case 2174,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_13
Case 2174,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_13,Value_1 Value_13,1,Value_13
Case 2174,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_13,Value_1 Value_13 Value_13,2,Value_5
Case 2174,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_13 Value_13 Value_5,3,[END]
Case 2175,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_19,Value_19,0,Value_11
Case 2175,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_11,Value_19 Value_11,1,Value_11
Case 2175,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_11,Value_19 Value_11 Value_11,2,Value_5
Case 2175,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_19 Value_11 Value_11 Value_5,3,[END]
Case 2176,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_2
Case 2176,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_2,Value_1 Value_2,1,Value_2
Case 2176,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_2,Value_1 Value_2 Value_2,2,Value_3
Case 2176,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_3,Value_1 Value_2 Value_2 Value_3,3,[END]
Case 2177,assign-seriousness,assign-seriousness,0,wait,Value_14,Value_14,0,Value_1
Case 2177,wait,assign-seriousness wait,1,wait,Value_1,Value_14 Value_1,1,Value_1
Case 2177,wait,assign-seriousness wait wait,2,resolve-ticket,Value_1,Value_14 Value_1 Value_1,2,Value_1
Case 2177,resolve-ticket,assign-seriousness wait wait resolve-ticket,3,closed,Value_1,Value_14 Value_1 Value_1 Value_1,3,Value_3
Case 2177,closed,assign-seriousness wait wait resolve-ticket closed,4,[END],Value_3,Value_14 Value_1 Value_1 Value_1 Value_3,4,[END]
Case 2178,assign-seriousness,assign-seriousness,0,resolve-ticket,Value_1,Value_1,0,Value_1
Case 2178,resolve-ticket,assign-seriousness resolve-ticket,1,closed,Value_1,Value_1 Value_1,1,Value_5
Case 2178,closed,assign-seriousness resolve-ticket closed,2,[END],Value_5,Value_1 Value_1 Value_5,2,[END]
Case 2179,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_10
Case 2179,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_10,Value_1 Value_10,1,Value_13
Case 2179,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_13,Value_1 Value_10 Value_13,2,Value_5
Case 2179,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_10 Value_13 Value_5,3,[END]
Case 2180,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_4
Case 2180,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_4,Value_1 Value_4,1,Value_4
Case 2180,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_4,Value_1 Value_4 Value_4,2,Value_5
Case 2180,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_4 Value_4 Value_5,3,[END]
Case 2181,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_9,Value_9,0,Value_9
Case 2181,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_9,Value_9 Value_9,1,Value_9
Case 2181,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_9,Value_9 Value_9 Value_9,2,Value_5
Case 2181,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_9 Value_9 Value_9 Value_5,3,[END]
Case 2182,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_8,Value_8,0,Value_6
Case 2182,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_6,Value_8 Value_6,1,Value_6
Case 2182,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_6,Value_8 Value_6 Value_6,2,Value_5
Case 2182,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_8 Value_6 Value_6 Value_5,3,[END]
Case 2183,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_2,Value_2,0,Value_2
Case 2183,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value_2,Value_2 Value_2,1,Value_2
