case_id,time_timestamp,time_timestamp##Prefix,time_timestamp##Prefix Length,time_timestamp##Next-Feature,time_timestamp##Last-Feature,day_of_week,day_of_week##Prefix,day_of_week##Prefix Length,day_of_week##Next-Feature,day_of_week##Last-Feature,hour_of_day,hour_of_day##Prefix,hour_of_day##Prefix Length,hour_of_day##Next-Feature,hour_of_day##Last-Feature
Case 3869,154167,0 0 0 0 0 0 0 0 0 0 0 0 1 154167,2,165173,3352339,3,0 0 0 0 0 0 0 0 0 0 0 0 1 3,2,3,5,9,0 0 0 0 0 0 0 0 0 0 0 0 15 9,2,13,10
Case 3869,165173,0 0 0 0 0 0 0 0 0 0 0 1 154167 165173,3,234171,3352339,3,0 0 0 0 0 0 0 0 0 0 0 1 3 3,3,4,5,13,0 0 0 0 0 0 0 0 0 0 0 15 9 13,3,8,10
Case 3869,234171,0 0 0 0 0 0 0 0 0 0 1 154167 165173 234171,4,3352339,3352339,4,0 0 0 0 0 0 0 0 0 0 1 3 3 4,4,5,5,8,0 0 0 0 0 0 0 0 0 0 15 9 13 8,4,10,10
Case 387,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,8,2728597,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,6,12,0 0 0 0 0 0 0 0 0 0 0 0 0 12,1,12,2
Case 387,8,0 0 0 0 0 0 0 0 0 0 0 0 1 8,2,686688,2728597,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,3,6,12,0 0 0 0 0 0 0 0 0 0 0 0 12 12,2,10,2
Case 387,686688,0 0 0 0 0 0 0 0 0 0 0 1 8 686688,3,686689,2728597,3,0 0 0 0 0 0 0 0 0 0 0 2 2 3,3,3,6,10,0 0 0 0 0 0 0 0 0 0 0 12 12 10,3,10,2
Case 387,686689,0 0 0 0 0 0 0 0 0 0 1 8 686688 686689,4,2728597,2728597,3,0 0 0 0 0 0 0 0 0 0 2 2 3 3,4,6,6,10,0 0 0 0 0 0 0 0 0 0 12 12 10 10,4,2,2
Case 3870,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,592565,3802085,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,4,6,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13,1,9,13
Case 3870,592565,0 0 0 0 0 0 0 0 0 0 0 0 1 592565,2,3802085,3802085,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,6,6,9,0 0 0 0 0 0 0 0 0 0 0 0 13 9,2,13,13
Case 3871,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,331797,2851386,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,0,1,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,8,12
Case 3871,331797,0 0 0 0 0 0 0 0 0 0 0 0 1 331797,2,440974,2851386,0,0 0 0 0 0 0 0 0 0 0 0 0 3 0,2,1,1,8,0 0 0 0 0 0 0 0 0 0 0 0 11 8,2,14,12
Case 3871,440974,0 0 0 0 0 0 0 0 0 0 0 1 331797 440974,3,2851386,2851386,1,0 0 0 0 0 0 0 0 0 0 0 3 0 1,3,1,1,14,0 0 0 0 0 0 0 0 0 0 0 11 8 14,3,12,12
Case 3872,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,36,3283444,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,6,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,10,10
Case 3872,36,0 0 0 0 0 0 0 0 0 0 0 0 1 36,2,600303,3283444,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,3,6,10,0 0 0 0 0 0 0 0 0 0 0 0 10 10,2,9,10
Case 3872,600303,0 0 0 0 0 0 0 0 0 0 0 1 36 600303,3,3283444,3283444,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,6,6,9,0 0 0 0 0 0 0 0 0 0 0 10 10 9,3,10,10
Case 3873,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,46,2844383,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1,6,8,0 0 0 0 0 0 0 0 0 0 0 0 0 8,1,8,7
Case 3873,46,0 0 0 0 0 0 0 0 0 0 0 0 1 46,2,27202,2844383,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,2,1,6,8,0 0 0 0 0 0 0 0 0 0 0 0 8 8,2,16,7
Case 3873,27202,0 0 0 0 0 0 0 0 0 0 0 1 46 27202,3,85962,2844383,1,0 0 0 0 0 0 0 0 0 0 0 1 1 1,3,2,6,16,0 0 0 0 0 0 0 0 0 0 0 8 8 16,3,8,7
Case 3873,85962,0 0 0 0 0 0 0 0 0 0 1 46 27202 85962,4,91530,2844383,2,0 0 0 0 0 0 0 0 0 0 1 1 1 2,4,2,6,8,0 0 0 0 0 0 0 0 0 0 8 8 16 8,4,10,7
Case 3873,91530,0 0 0 0 0 0 0 0 0 1 46 27202 85962 91530,5,2844383,2844383,2,0 0 0 0 0 0 0 0 0 1 1 1 2 2,5,6,6,10,0 0 0 0 0 0 0 0 0 8 8 16 8 10,5,7,7
Case 3874,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,3975,3531560,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,2,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,15,11
Case 3874,3975,0 0 0 0 0 0 0 0 0 0 0 0 1 3975,2,412285,3531560,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,1,2,15,0 0 0 0 0 0 0 0 0 0 0 0 14 15,2,8,11
Case 3874,412285,0 0 0 0 0 0 0 0 0 0 0 1 3975 412285,3,2235548,3531560,1,0 0 0 0 0 0 0 0 0 0 0 3 3 1,3,1,2,8,0 0 0 0 0 0 0 0 0 0 0 14 15 8,3,11,11
Case 3874,2235548,0 0 0 0 0 0 0 0 0 0 1 3975 412285 2235548,4,3531560,3531560,1,0 0 0 0 0 0 0 0 0 0 3 3 1 1,4,2,2,11,0 0 0 0 0 0 0 0 0 0 14 15 8 11,4,11,11
Case 3875,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,519146,2686061,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,5,12,0 0 0 0 0 0 0 0 0 0 0 0 0 12,1,12,14
Case 3875,519146,0 0 0 0 0 0 0 0 0 0 0 0 1 519146,2,1363718,2686061,1,0 0 0 0 0 0 0 0 0 0 0 0 2 1,2,4,5,12,0 0 0 0 0 0 0 0 0 0 0 0 12 12,2,7,14
Case 3875,1363718,0 0 0 0 0 0 0 0 0 0 0 1 519146 1363718,3,1367707,2686061,4,0 0 0 0 0 0 0 0 0 0 0 2 1 4,3,4,5,7,0 0 0 0 0 0 0 0 0 0 0 12 12 7,3,8,14
Case 3875,1367707,0 0 0 0 0 0 0 0 0 0 1 519146 1363718 1367707,4,2686061,2686061,4,0 0 0 0 0 0 0 0 0 0 2 1 4 4,4,5,5,8,0 0 0 0 0 0 0 0 0 0 12 12 7 8,4,14,14
Case 3876,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,4406,3798123,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,0,2,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,11,9
Case 3876,4406,0 0 0 0 0 0 0 0 0 0 0 0 1 4406,2,4411,3798123,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,2,0,2,11,0 0 0 0 0 0 0 0 0 0 0 0 10 11,2,11,9
Case 3876,4411,0 0 0 0 0 0 0 0 0 0 0 1 4406 4411,3,3798123,3798123,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,3,2,2,11,0 0 0 0 0 0 0 0 0 0 0 10 11 11,3,9,9
Case 3877,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,433581,2840024,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,1,1,12,0 0 0 0 0 0 0 0 0 0 0 0 0 12,1,12,9
Case 3877,433581,0 0 0 0 0 0 0 0 0 0 0 0 1 433581,2,1284298,2840024,1,0 0 0 0 0 0 0 0 0 0 0 0 3 1,2,4,1,12,0 0 0 0 0 0 0 0 0 0 0 0 12 12,2,9,9
Case 3877,1284298,0 0 0 0 0 0 0 0 0 0 0 1 433581 1284298,3,1544014,2840024,4,0 0 0 0 0 0 0 0 0 0 0 3 1 4,3,0,1,9,0 0 0 0 0 0 0 0 0 0 0 12 12 9,3,9,9
Case 3877,1544014,0 0 0 0 0 0 0 0 0 0 1 433581 1284298 1544014,4,2840024,2840024,0,0 0 0 0 0 0 0 0 0 0 3 1 4 0,4,1,1,9,0 0 0 0 0 0 0 0 0 0 12 12 9 9,4,9,9
Case 3878,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,84057,2678875,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,3,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,10,11
Case 3878,84057,0 0 0 0 0 0 0 0 0 0 0 0 1 84057,2,84421,2678875,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,2,1,3,10,0 0 0 0 0 0 0 0 0 0 0 0 10 10,2,10,11
Case 3878,84421,0 0 0 0 0 0 0 0 0 0 0 1 84057 84421,3,2678875,2678875,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,3,3,3,10,0 0 0 0 0 0 0 0 0 0 0 10 10 10,3,11,11
Case 3879,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,4103,3283631,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,5,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,16,15
Case 3879,4103,0 0 0 0 0 0 0 0 0 0 0 0 1 4103,2,86510,3283631,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,3,5,16,0 0 0 0 0 0 0 0 0 0 0 0 15 16,2,15,15
Case 3879,86510,0 0 0 0 0 0 0 0 0 0 0 1 4103 86510,3,3283631,3283631,3,0 0 0 0 0 0 0 0 0 0 0 2 2 3,3,5,5,15,0 0 0 0 0 0 0 0 0 0 0 15 16 15,3,15,15
Case 388,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,411998,2851464,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,2,2,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,8,14
Case 388,411998,0 0 0 0 0 0 0 0 0 0 0 0 1 411998,2,1528667,2851464,2,0 0 0 0 0 0 0 0 0 0 0 0 4 2,2,1,2,8,0 0 0 0 0 0 0 0 0 0 0 0 14 8,2,7,14
Case 388,1528667,0 0 0 0 0 0 0 0 0 0 0 1 411998 1528667,3,1528674,2851464,1,0 0 0 0 0 0 0 0 0 0 0 4 2 1,3,1,2,7,0 0 0 0 0 0 0 0 0 0 0 14 8 7,3,7,14
Case 388,1528674,0 0 0 0 0 0 0 0 0 0 1 411998 1528667 1528674,4,2851464,2851464,1,0 0 0 0 0 0 0 0 0 0 4 2 1 1,4,2,2,7,0 0 0 0 0 0 0 0 0 0 14 8 7 7,4,14,14
Case 3880,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,63,3283817,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,6,8,0 0 0 0 0 0 0 0 0 0 0 0 0 8,1,8,8
Case 3880,63,0 0 0 0 0 0 0 0 0 0 0 0 1 63,2,3283817,3283817,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,6,6,8,0 0 0 0 0 0 0 0 0 0 0 0 8 8,2,8,8
Case 3881,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,61691,3881700,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,3,5,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,8,13
Case 3881,61691,0 0 0 0 0 0 0 0 0 0 0 0 1 61691,2,162423,3881700,3,0 0 0 0 0 0 0 0 0 0 0 0 2 3,2,4,5,8,0 0 0 0 0 0 0 0 0 0 0 0 15 8,2,12,13
Case 3881,162423,0 0 0 0 0 0 0 0 0 0 0 1 61691 162423,3,1361712,3881700,4,0 0 0 0 0 0 0 0 0 0 0 2 3 4,3,4,5,12,0 0 0 0 0 0 0 0 0 0 0 15 8 12,3,9,13
Case 3881,1361712,0 0 0 0 0 0 0 0 0 0 1 61691 162423 1361712,4,1366256,3881700,4,0 0 0 0 0 0 0 0 0 0 2 3 4 4,4,4,5,9,0 0 0 0 0 0 0 0 0 0 15 8 12 9,4,11,13
Case 3881,1366256,0 0 0 0 0 0 0 0 0 1 61691 162423 1361712 1366256,5,3881700,3881700,4,0 0 0 0 0 0 0 0 0 2 3 4 4 4,5,5,5,11,0 0 0 0 0 0 0 0 0 15 8 12 9 11,5,13,13
Case 3882,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,10639,3802021,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,4,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,13,10
Case 3882,10639,0 0 0 0 0 0 0 0 0 0 0 0 1 10639,2,13062,3802021,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,2,4,13,0 0 0 0 0 0 0 0 0 0 0 0 10 13,2,13,10
Case 3882,13062,0 0 0 0 0 0 0 0 0 0 0 1 10639 13062,3,3802021,3802021,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,4,4,13,0 0 0 0 0 0 0 0 0 0 0 10 13 13,3,10,10
Case 3883,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,56,3798423,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,4,9,0 0 0 0 0 0 0 0 0 0 0 0 0 9,1,9,8
Case 3883,56,0 0 0 0 0 0 0 0 0 0 0 0 1 56,2,63,3798423,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,2,4,9,0 0 0 0 0 0 0 0 0 0 0 0 9 9,2,9,8
Case 3883,63,0 0 0 0 0 0 0 0 0 0 0 1 56 63,3,351,3798423,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,2,4,9,0 0 0 0 0 0 0 0 0 0 0 9 9 9,3,9,8
Case 3883,351,0 0 0 0 0 0 0 0 0 0 1 56 63 351,4,3798423,3798423,2,0 0 0 0 0 0 0 0 0 0 2 2 2 2,4,4,4,9,0 0 0 0 0 0 0 0 0 0 9 9 9 9,4,8,8
Case 3884,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,343946,3021616,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,1,4,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,15,15
Case 3884,343946,0 0 0 0 0 0 0 0 0 0 0 0 1 343946,2,510015,3021616,1,0 0 0 0 0 0 0 0 0 0 0 0 4 1,2,3,4,15,0 0 0 0 0 0 0 0 0 0 0 0 15 15,2,13,15
Case 3884,510015,0 0 0 0 0 0 0 0 0 0 0 1 343946 510015,3,923154,3021616,3,0 0 0 0 0 0 0 0 0 0 0 4 1 3,3,1,4,13,0 0 0 0 0 0 0 0 0 0 0 15 15 13,3,8,15
Case 3884,923154,0 0 0 0 0 0 0 0 0 0 1 343946 510015 923154,4,1725596,3021616,1,0 0 0 0 0 0 0 0 0 0 4 1 3 1,4,3,4,8,0 0 0 0 0 0 0 0 0 0 15 15 13 8,4,15,15
Case 3884,1725596,0 0 0 0 0 0 0 0 0 1 343946 510015 923154 1725596,5,3021616,3021616,3,0 0 0 0 0 0 0 0 0 4 1 3 1 3,5,4,4,15,0 0 0 0 0 0 0 0 0 15 15 13 8 15,5,15,15
Case 3885,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,12,3196959,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1,3,9,0 0 0 0 0 0 0 0 0 0 0 0 0 9,1,9,9
Case 3885,12,0 0 0 0 0 0 0 0 0 0 0 0 1 12,2,36,3196959,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,2,1,3,9,0 0 0 0 0 0 0 0 0 0 0 0 9 9,2,9,9
Case 3885,36,0 0 0 0 0 0 0 0 0 0 0 1 12 36,3,3196959,3196959,1,0 0 0 0 0 0 0 0 0 0 0 1 1 1,3,3,3,9,0 0 0 0 0 0 0 0 0 0 0 9 9 9,3,9,9
Case 3886,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,36,4784414,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,4,3,6,0 0 0 0 0 0 0 0 0 0 0 0 0 6,1,6,15
Case 3886,36,0 0 0 0 0 0 0 0 0 0 0 0 1 36,2,1489119,4784414,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,0,3,6,0 0 0 0 0 0 0 0 0 0 0 0 6 6,2,12,15
Case 3886,1489119,0 0 0 0 0 0 0 0 0 0 0 1 36 1489119,3,3488372,4784414,0,0 0 0 0 0 0 0 0 0 0 0 4 4 0,3,2,3,12,0 0 0 0 0 0 0 0 0 0 0 6 6 12,3,15,15
Case 3886,3488372,0 0 0 0 0 0 0 0 0 0 1 36 1489119 3488372,4,3488381,4784414,2,0 0 0 0 0 0 0 0 0 0 4 4 0 2,4,2,3,15,0 0 0 0 0 0 0 0 0 0 6 6 12 15,4,15,15
Case 3886,3488381,0 0 0 0 0 0 0 0 0 1 36 1489119 3488372 3488381,5,3488394,4784414,2,0 0 0 0 0 0 0 0 0 4 4 0 2 2,5,2,3,15,0 0 0 0 0 0 0 0 0 6 6 12 15 15,5,15,15
Case 3886,3488394,0 0 0 0 0 0 0 0 1 36 1489119 3488372 3488381 3488394,6,4784414,4784414,2,0 0 0 0 0 0 0 0 4 4 0 2 2 2,6,3,3,15,0 0 0 0 0 0 0 0 6 6 12 15 15 15,6,15,15
Case 3887,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,57,4067239,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,0,5,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13,1,13,14
Case 3887,57,0 0 0 0 0 0 0 0 0 0 0 0 1 57,2,87,4067239,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,2,0,5,13,0 0 0 0 0 0 0 0 0 0 0 0 13 13,2,13,14
Case 3887,87,0 0 0 0 0 0 0 0 0 0 0 1 57 87,3,1471616,4067239,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,3,3,5,13,0 0 0 0 0 0 0 0 0 0 0 13 13 13,3,13,14
Case 3887,1471616,0 0 0 0 0 0 0 0 0 0 1 57 87 1471616,4,4067239,4067239,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,4,5,5,13,0 0 0 0 0 0 0 0 0 0 13 13 13 13,4,14,14
Case 3888,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,3543858,4839870,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,0,1,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,7,7
Case 3888,3543858,0 0 0 0 0 0 0 0 0 0 0 0 1 3543858,2,4839870,4839870,0,0 0 0 0 0 0 0 0 0 0 0 0 1 0,2,1,1,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,7,7
Case 3889,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,440908,2851445,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,1,1,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,12,10
Case 3889,440908,0 0 0 0 0 0 0 0 0 0 0 0 1 440908,2,617517,2851445,1,0 0 0 0 0 0 0 0 0 0 0 0 3 1,2,3,1,12,0 0 0 0 0 0 0 0 0 0 0 0 10 12,2,13,10
Case 3889,617517,0 0 0 0 0 0 0 0 0 0 0 1 440908 617517,3,2851445,2851445,3,0 0 0 0 0 0 0 0 0 0 0 3 1 3,3,1,1,13,0 0 0 0 0 0 0 0 0 0 0 10 12 13,3,10,10
Case 389,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,66,2678856,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1,4,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13,1,13,13
Case 389,66,0 0 0 0 0 0 0 0 0 0 0 0 1 66,2,67912,2678856,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,2,2,4,13,0 0 0 0 0 0 0 0 0 0 0 0 13 13,2,8,13
Case 389,67912,0 0 0 0 0 0 0 0 0 0 0 1 66 67912,3,70872,2678856,2,0 0 0 0 0 0 0 0 0 0 0 1 1 2,3,2,4,8,0 0 0 0 0 0 0 0 0 0 0 13 13 8,3,9,13
Case 389,70872,0 0 0 0 0 0 0 0 0 0 1 66 67912 70872,4,2678856,2678856,2,0 0 0 0 0 0 0 0 0 0 1 1 2 2,4,4,4,9,0 0 0 0 0 0 0 0 0 0 13 13 8 9,4,13,13
Case 3890,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1103568,2842274,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,2,1,16,0 0 0 0 0 0 0 0 0 0 0 0 0 16,1,10,13
Case 3890,1103568,0 0 0 0 0 0 0 0 0 0 0 0 1 1103568,2,1292326,2842274,2,0 0 0 0 0 0 0 0 0 0 0 0 3 2,2,4,1,10,0 0 0 0 0 0 0 0 0 0 0 0 16 10,2,15,13
Case 3890,1292326,0 0 0 0 0 0 0 0 0 0 0 1 1103568 1292326,3,1546254,2842274,4,0 0 0 0 0 0 0 0 0 0 0 3 2 4,3,0,1,15,0 0 0 0 0 0 0 0 0 0 0 16 10 15,3,13,13
Case 3890,1546254,0 0 0 0 0 0 0 0 0 0 1 1103568 1292326 1546254,4,2842274,2842274,0,0 0 0 0 0 0 0 0 0 0 3 2 4 0,4,1,1,13,0 0 0 0 0 0 0 0 0 0 16 10 15 13,4,13,13
Case 3891,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,2642,3283555,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,6,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,11,10
Case 3891,2642,0 0 0 0 0 0 0 0 0 0 0 0 1 2642,2,2681,3283555,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,3,6,11,0 0 0 0 0 0 0 0 0 0 0 0 10 11,2,11,10
Case 3891,2681,0 0 0 0 0 0 0 0 0 0 0 1 2642 2681,3,3283555,3283555,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,6,6,11,0 0 0 0 0 0 0 0 0 0 0 10 11 11,3,10,10
Case 3892,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,25007,2678892,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1,4,9,0 0 0 0 0 0 0 0 0 0 0 0 0 9,1,16,10
Case 3892,25007,0 0 0 0 0 0 0 0 0 0 0 0 1 25007,2,190468,2678892,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,2,3,4,16,0 0 0 0 0 0 0 0 0 0 0 0 9 16,2,14,10
Case 3892,190468,0 0 0 0 0 0 0 0 0 0 0 1 25007 190468,3,2678892,2678892,3,0 0 0 0 0 0 0 0 0 0 0 1 1 3,3,4,4,14,0 0 0 0 0 0 0 0 0 0 0 9 16 14,3,10,10
Case 3893,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1466127,4085939,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,4,6,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,7,14
Case 3893,1466127,0 0 0 0 0 0 0 0 0 0 0 0 1 1466127,2,1467031,4085939,4,0 0 0 0 0 0 0 0 0 0 0 0 1 4,2,4,6,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,7,14
Case 3893,1467031,0 0 0 0 0 0 0 0 0 0 0 1 1466127 1467031,3,1491422,4085939,4,0 0 0 0 0 0 0 0 0 0 0 1 4 4,3,4,6,7,0 0 0 0 0 0 0 0 0 0 0 7 7 7,3,14,14
Case 3893,1491422,0 0 0 0 0 0 0 0 0 0 1 1466127 1467031 1491422,4,1493913,4085939,4,0 0 0 0 0 0 0 0 0 0 1 4 4 4,4,4,6,14,0 0 0 0 0 0 0 0 0 0 7 7 7 14,4,14,14
Case 3893,1493913,0 0 0 0 0 0 0 0 0 1 1466127 1467031 1491422 1493913,5,4085939,4085939,4,0 0 0 0 0 0 0 0 0 1 4 4 4 4,5,6,6,14,0 0 0 0 0 0 0 0 0 7 7 7 14 14,5,14,14
Case 3894,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1039138,4321694,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,0,3,16,0 0 0 0 0 0 0 0 0 0 0 0 0 16,1,16,16
Case 3894,1039138,0 0 0 0 0 0 0 0 0 0 0 0 1 1039138,2,1729673,4321694,0,0 0 0 0 0 0 0 0 0 0 0 0 2 0,2,1,3,16,0 0 0 0 0 0 0 0 0 0 0 0 16 16,2,16,16
Case 3894,1729673,0 0 0 0 0 0 0 0 0 0 0 1 1039138 1729673,3,4321694,4321694,1,0 0 0 0 0 0 0 0 0 0 0 2 0 1,3,3,3,16,0 0 0 0 0 0 0 0 0 0 0 16 16 16,3,16,16
Case 3895,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,599300,3689513,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,4,5,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,13,7
Case 3895,599300,0 0 0 0 0 0 0 0 0 0 0 0 1 599300,2,601446,3689513,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,4,5,13,0 0 0 0 0 0 0 0 0 0 0 0 14 13,2,14,7
Case 3895,601446,0 0 0 0 0 0 0 0 0 0 0 1 599300 601446,3,953301,3689513,4,0 0 0 0 0 0 0 0 0 0 0 4 4 4,3,1,5,14,0 0 0 0 0 0 0 0 0 0 0 14 13 14,3,15,7
Case 3895,953301,0 0 0 0 0 0 0 0 0 0 1 599300 601446 953301,4,3689513,3689513,1,0 0 0 0 0 0 0 0 0 0 4 4 4 1,4,5,5,15,0 0 0 0 0 0 0 0 0 0 14 13 14 15,4,7,7
Case 3896,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,509132,2679304,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,5,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13,1,10,13
Case 3896,509132,0 0 0 0 0 0 0 0 0 0 0 0 1 509132,2,521499,2679304,1,0 0 0 0 0 0 0 0 0 0 0 0 2 1,2,1,5,10,0 0 0 0 0 0 0 0 0 0 0 0 13 10,2,13,13
Case 3896,521499,0 0 0 0 0 0 0 0 0 0 0 1 509132 521499,3,1383283,2679304,1,0 0 0 0 0 0 0 0 0 0 0 2 1 1,3,4,5,13,0 0 0 0 0 0 0 0 0 0 0 13 10 13,3,13,13
Case 3896,1383283,0 0 0 0 0 0 0 0 0 0 1 509132 521499 1383283,4,2679304,2679304,4,0 0 0 0 0 0 0 0 0 0 2 1 1 4,4,5,5,13,0 0 0 0 0 0 0 0 0 0 13 10 13 13,4,13,13
Case 3897,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,67,3093179,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,3,12,0 0 0 0 0 0 0 0 0 0 0 0 0 12,1,12,7
Case 3897,67,0 0 0 0 0 0 0 0 0 0 0 0 1 67,2,432205,3093179,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,0,3,12,0 0 0 0 0 0 0 0 0 0 0 0 12 12,2,12,7
Case 3897,432205,0 0 0 0 0 0 0 0 0 0 0 1 67 432205,3,768424,3093179,0,0 0 0 0 0 0 0 0 0 0 0 2 2 0,3,4,3,12,0 0 0 0 0 0 0 0 0 0 0 12 12 12,3,10,7
