case_id,concept:name,concept:name_prefix,concept:name_k,concept:name_next,Resource,Resource_prefix,Resource_k,Resource_next
Case 733,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 10,Value 4 Value 10 Value 10,2,Value 5
Case 734,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 9,Value 9,0,Value 16
Case 734,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 16,Value 9 Value 16,1,Value 6
Case 734,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 6,Value 9 Value 16 Value 6,2,Value 5
Case 735,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 12,Value 12,0,Value 17
Case 735,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 17,Value 12 Value 17,1,Value 17
Case 735,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 17,Value 12 Value 17 Value 17,2,Value 5
Case 736,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 2
Case 736,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 2,Value 1 Value 2,1,Value 2
Case 736,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 2,Value 1 Value 2 Value 2,2,Value 5
Case 737,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 2
Case 737,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 2,Value 1 Value 2,1,Value 2
Case 737,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 2,Value 1 Value 2 Value 2,2,Value 5
Case 738,assign-seriousness,assign-seriousness,0,assign-seriousness,Value 1,Value 1,0,Value 13
Case 738,assign-seriousness,assign-seriousness assign-seriousness,1,take-in-charge-ticket,Value 13,Value 1 Value 13,1,Value 13
Case 738,take-in-charge-ticket,assign-seriousness assign-seriousness take-in-charge-ticket,2,resolve-ticket,Value 13,Value 1 Value 13 Value 13,2,Value 1
Case 738,resolve-ticket,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket,3,closed,Value 1,Value 1 Value 13 Value 13 Value 1,3,Value 5
Case 739,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 16
Case 739,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 16,Value 1 Value 16,1,Value 16
Case 739,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 16,Value 1 Value 16 Value 16,2,Value 5
Case 740,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 8,Value 8,0,Value 8
Case 740,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 8,Value 8 Value 8,1,Value 13
Case 740,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 13,Value 8 Value 8 Value 13,2,Value 5
Case 741,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 4
Case 741,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 4,Value 1 Value 4,1,Value 4
Case 741,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 4,Value 1 Value 4 Value 4,2,Value 5
Case 742,assign-seriousness,assign-seriousness,0,resolve-ticket,Value 1,Value 1,0,Value 1
Case 742,resolve-ticket,assign-seriousness resolve-ticket,1,closed,Value 1,Value 1 Value 1,1,Value 5
Case 743,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 1
Case 743,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 1,Value 1 Value 1,1,Value 1
Case 743,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,resolve-ticket,Value 1,Value 1 Value 1 Value 1,2,Value 1
Case 743,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket resolve-ticket,3,closed,Value 1,Value 1 Value 1 Value 1 Value 1,3,Value 5
Case 744,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 13,Value 13,0,Value 13
Case 744,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value 13,Value 13 Value 13,1,Value 13
Case 744,wait,assign-seriousness take-in-charge-ticket wait,2,resolve-ticket,Value 13,Value 13 Value 13 Value 13,2,Value 13
Case 744,resolve-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,closed,Value 13,Value 13 Value 13 Value 13 Value 13,3,Value 5
Case 745,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 4
Case 745,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 4,Value 1 Value 4,1,Value 4
Case 745,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 4,Value 1 Value 4 Value 4,2,Value 5
Case 746,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 4,Value 4,0,Value 10
Case 746,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 10,Value 4 Value 10,1,Value 10
Case 746,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 10,Value 4 Value 10 Value 10,2,Value 5
Case 747,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 2
Case 747,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value 2,Value 1 Value 2,1,Value 4
Case 747,wait,assign-seriousness take-in-charge-ticket wait,2,resolve-ticket,Value 4,Value 1 Value 2 Value 4,2,Value 4
Case 747,resolve-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,closed,Value 4,Value 1 Value 2 Value 4 Value 4,3,Value 3
Case 748,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 2,Value 2,0,Value 2
Case 748,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value 2,Value 2 Value 2,1,Value 2
Case 748,wait,assign-seriousness take-in-charge-ticket wait,2,take-in-charge-ticket,Value 2,Value 2 Value 2 Value 2,2,Value 2
Case 748,take-in-charge-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,resolve-ticket,Value 2,Value 2 Value 2 Value 2 Value 2,3,Value 2
Case 748,resolve-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,closed,Value 2,Value 2 Value 2 Value 2 Value 2 Value 2,4,Value 5
Case 749,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 1
Case 749,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value 1,Value 1 Value 1,1,Value 1
Case 749,wait,assign-seriousness take-in-charge-ticket wait,2,resolve-ticket,Value 1,Value 1 Value 1 Value 1,2,Value 4
Case 749,resolve-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,resolve-ticket,Value 4,Value 1 Value 1 Value 1 Value 4,3,Value 4
Case 749,resolve-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket resolve-ticket,4,closed,Value 4,Value 1 Value 1 Value 1 Value 4 Value 4,4,Value 5
Case 750,assign-seriousness,assign-seriousness,0,assign-seriousness,Value 11,Value 11,0,Value 2
Case 750,assign-seriousness,assign-seriousness assign-seriousness,1,take-in-charge-ticket,Value 2,Value 11 Value 2,1,Value 11
Case 750,take-in-charge-ticket,assign-seriousness assign-seriousness take-in-charge-ticket,2,resolve-ticket,Value 11,Value 11 Value 2 Value 11,2,Value 11
Case 750,resolve-ticket,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket,3,closed,Value 11,Value 11 Value 2 Value 11 Value 11,3,Value 5
Case 751,insert-ticket,insert-ticket,0,assign-seriousness,Value 7,Value 7,0,Value 8
Case 751,assign-seriousness,insert-ticket assign-seriousness,1,assign-seriousness,Value 8,Value 7 Value 8,1,Value 8
Case 751,assign-seriousness,insert-ticket assign-seriousness assign-seriousness,2,take-in-charge-ticket,Value 8,Value 7 Value 8 Value 8,2,Value 9
Case 751,take-in-charge-ticket,insert-ticket assign-seriousness assign-seriousness take-in-charge-ticket,3,resolve-ticket,Value 9,Value 7 Value 8 Value 8 Value 9,3,Value 9
Case 751,resolve-ticket,insert-ticket assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket,4,closed,Value 9,Value 7 Value 8 Value 8 Value 9 Value 9,4,Value 5
Case 752,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 10
Case 752,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 10,Value 1 Value 10,1,Value 4
Case 752,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 4,Value 1 Value 10 Value 4,2,Value 5
Case 753,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 4,Value 4,0,Value 4
Case 753,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 4,Value 4 Value 4,1,Value 4
Case 753,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 4,Value 4 Value 4 Value 4,2,Value 5
Case 754,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 13
Case 754,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value 13,Value 1 Value 13,1,Value 13
Case 754,wait,assign-seriousness take-in-charge-ticket wait,2,take-in-charge-ticket,Value 13,Value 1 Value 13 Value 13,2,Value 13
Case 754,take-in-charge-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,resolve-ticket,Value 13,Value 1 Value 13 Value 13 Value 13,3,Value 13
Case 754,resolve-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,closed,Value 13,Value 1 Value 13 Value 13 Value 13 Value 13,4,Value 5
Case 755,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 13,Value 13,0,Value 13
Case 755,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 13,Value 13 Value 13,1,Value 13
Case 755,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 13,Value 13 Value 13 Value 13,2,Value 5
Case 756,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 4,Value 4,0,Value 4
Case 756,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 4,Value 4 Value 4,1,Value 4
Case 756,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 4,Value 4 Value 4 Value 4,2,Value 5
Case 757,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 2
Case 757,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,require-upgrade,Value 2,Value 1 Value 2,1,Value 2
Case 757,require-upgrade,assign-seriousness take-in-charge-ticket require-upgrade,2,wait,Value 2,Value 1 Value 2 Value 2,2,Value 2
Case 757,wait,assign-seriousness take-in-charge-ticket require-upgrade wait,3,resolve-ticket,Value 2,Value 1 Value 2 Value 2 Value 2,3,Value 2
Case 757,resolve-ticket,assign-seriousness take-in-charge-ticket require-upgrade wait resolve-ticket,4,closed,Value 2,Value 1 Value 2 Value 2 Value 2 Value 2,4,Value 3
Case 758,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 4,Value 4,0,Value 9
Case 758,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value 9,Value 4 Value 9,1,Value 9
Case 758,wait,assign-seriousness take-in-charge-ticket wait,2,resolve-ticket,Value 9,Value 4 Value 9 Value 9,2,Value 9
Case 758,resolve-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,closed,Value 9,Value 4 Value 9 Value 9 Value 9,3,Value 5
Case 759,assign-seriousness,assign-seriousness,0,assign-seriousness,Value 9,Value 9,0,Value 2
Case 759,assign-seriousness,assign-seriousness assign-seriousness,1,take-in-charge-ticket,Value 2,Value 9 Value 2,1,Value 2
Case 759,take-in-charge-ticket,assign-seriousness assign-seriousness take-in-charge-ticket,2,resolve-ticket,Value 2,Value 9 Value 2 Value 2,2,Value 2
Case 759,resolve-ticket,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket,3,closed,Value 2,Value 9 Value 2 Value 2 Value 2,3,Value 5
Case 760,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 1
Case 760,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 1,Value 1 Value 1,1,Value 1
Case 760,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 1,Value 1 Value 1 Value 1,2,Value 5
Case 761,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 9,Value 9,0,Value 2
Case 761,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 2,Value 9 Value 2,1,Value 2
Case 761,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 2,Value 9 Value 2 Value 2,2,Value 5
Case 762,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 4,Value 4,0,Value 4
Case 762,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 4,Value 4 Value 4,1,Value 4
Case 762,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 4,Value 4 Value 4 Value 4,2,Value 5
Case 763,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 9
Case 763,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 9,Value 1 Value 9,1,Value 9
Case 763,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 9,Value 1 Value 9 Value 9,2,Value 5
Case 764,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 12
Case 764,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 12,Value 1 Value 12,1,Value 12
Case 764,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 12,Value 1 Value 12 Value 12,2,Value 5
Case 765,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 2,Value 2,0,Value 2
Case 765,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 2,Value 2 Value 2,1,Value 2
Case 765,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 2,Value 2 Value 2 Value 2,2,Value 5
Case 766,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 13,Value 13,0,Value 13
Case 766,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 13,Value 13 Value 13,1,Value 2
Case 766,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 2,Value 13 Value 13 Value 2,2,Value 5
Case 767,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 2
Case 767,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 2,Value 1 Value 2,1,Value 2
Case 767,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 2,Value 1 Value 2 Value 2,2,Value 5
Case 768,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 13
Case 768,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,take-in-charge-ticket,Value 13,Value 1 Value 13,1,Value 13
Case 768,take-in-charge-ticket,assign-seriousness take-in-charge-ticket take-in-charge-ticket,2,wait,Value 13,Value 1 Value 13 Value 13,2,Value 13
Case 768,wait,assign-seriousness take-in-charge-ticket take-in-charge-ticket wait,3,resolve-ticket,Value 13,Value 1 Value 13 Value 13 Value 13,3,Value 13
Case 768,resolve-ticket,assign-seriousness take-in-charge-ticket take-in-charge-ticket wait resolve-ticket,4,closed,Value 13,Value 1 Value 13 Value 13 Value 13 Value 13,4,Value 5
Case 769,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 3
Case 769,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 3,Value 1 Value 3,1,Value 2
Case 769,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 2,Value 1 Value 3 Value 2,2,Value 3
Case 770,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 4,Value 4,0,Value 4
Case 770,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value 4,Value 4 Value 4,1,Value 4
Case 770,wait,assign-seriousness take-in-charge-ticket wait,2,resolve-ticket,Value 4,Value 4 Value 4 Value 4,2,Value 4
Case 770,resolve-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,closed,Value 4,Value 4 Value 4 Value 4 Value 4,3,Value 5
Case 771,insert-ticket,insert-ticket,0,assign-seriousness,Value 14,Value 14,0,Value 14
Case 771,assign-seriousness,insert-ticket assign-seriousness,1,take-in-charge-ticket,Value 14,Value 14 Value 14,1,Value 14
Case 771,take-in-charge-ticket,insert-ticket assign-seriousness take-in-charge-ticket,2,resolve-ticket,Value 14,Value 14 Value 14 Value 14,2,Value 14
Case 771,resolve-ticket,insert-ticket assign-seriousness take-in-charge-ticket resolve-ticket,3,closed,Value 14,Value 14 Value 14 Value 14 Value 14,3,Value 5
Case 772,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 4,Value 4,0,Value 4
Case 772,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 4,Value 4 Value 4,1,Value 4
Case 772,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 4,Value 4 Value 4 Value 4,2,Value 5
Case 773,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 2
Case 773,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 2,Value 1 Value 2,1,Value 1
Case 773,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 1,Value 1 Value 2 Value 1,2,Value 5
Case 774,assign-seriousness,assign-seriousness,0,assign-seriousness,Value 2,Value 2,0,Value 2
Case 774,assign-seriousness,assign-seriousness assign-seriousness,1,take-in-charge-ticket,Value 2,Value 2 Value 2,1,Value 2
Case 774,take-in-charge-ticket,assign-seriousness assign-seriousness take-in-charge-ticket,2,resolve-ticket,Value 2,Value 2 Value 2 Value 2,2,Value 2
Case 774,resolve-ticket,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket,3,closed,Value 2,Value 2 Value 2 Value 2 Value 2,3,Value 5
Case 775,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 9,Value 9,0,Value 9
Case 775,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value 9,Value 9 Value 9,1,Value 9
Case 775,wait,assign-seriousness take-in-charge-ticket wait,2,resolve-ticket,Value 9,Value 9 Value 9 Value 9,2,Value 9
Case 775,resolve-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,closed,Value 9,Value 9 Value 9 Value 9 Value 9,3,Value 3
Case 776,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 13,Value 13,0,Value 7
Case 776,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 7,Value 13 Value 7,1,Value 7
